order_id,line_number,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_amount,payment_method,order_status,source_system
ORD-714768,1,2026-07-22 16:17:22,20,215,50,1,215.03,0.0,Mobile Pay,Completed,POS-v2
ORD-715906,2,2026-07-28 16:50:29,18,,143,1,1.79,0.0,Cash,Completed,POS-v2
ORD-715859,1,2026-07-28 17:12:50,13,67,24,1,1052.95,0.0,Mobile Pay,Completed,POS-v2
ORD-715276,1,2026-07-25 12:14:10,14,65,148,1,71.49,14.3,Debit Card,Completed,POS-v2
ORD-714779,3,2026-07-22 12:39:32,17,326,46,1,19.79,0.0,Debit Card,Completed,POS-v2
ORD-715980,2,2026-07-28 17:41:26,19,1101,189,5,648.50,0.0,Cash,Completed,POS-v2
ORD-715019,2,2026-07-24 14:06:46,8,282,147,1,60.30,0.0,Debit Card,Completed,POS-v2
ORD-715772,3,2026-07-27 19:21:56,4,224,212,2,40.54,12.16,Mobile Pay,Completed,POS-v2
ORD-715766,1,2026-07-27 10:41:28,10,1020,232,3,40.48,0.0,Mobile Pay,Completed,POS-v2
ORD-715915,1,2026-07-28 09:45:29,6,3,14,1,81.28,0.0,Credit Card,Returned,POS-v2
ORD-504242,3,2023-08-09 20:28:48,5,735,126,1,5.42,0.0,Credit Card,Returned,POS-v2
ORD-715340,4,2026-07-25 19:25:20,7,,235,1,129.37,0.0,Gift Card,Completed,POS-v2
ORD-715424,1,2026-07-26 20:43:41,13,1040,138,1,101.54,0.0,Gift Card,Completed,POS-v2
ORD-715190,2,2026-07-25 16:42:09,21,768,216,1,267.06,0.0,Debit Card,Returned,WEB
ORD-715207,4,2026-07-25 13:13:49,20,498,79,1,203.27,0.0,Gift Card,Cancelled,POS-v2
ORD-715024,3,2026-07-24 20:24:38,3,1122,135,1,9.65,0.0,Cash,Completed,POS-v2
ORD-715485,1,2026-07-26 15:45:52,18,405,127,1,56.77,0.0,Mobile Pay,Completed,POS-v2
ORD-715343,1,2026-07-25 17:21:43,13,807,244,1,20.58,0.0,Cash,Completed,POS-v2
ORD-715130,1,2026-07-24 16:23:47,8,699,106,1,1186.50,0.0,Gift Card,Completed,POS-v2
ORD-715416,1,2026-07-25 20:28:04,6,,207,1,70.84,0.0,Debit Card,Completed,POS-v2
ORD-715093,1,2026-07-24 17:17:36,4,301,203,1,53.83,0.0,Cash,Completed,POS-v2
ORD-677803,1,2026-01-15 15:53:40,6,310,117,1,1117.37,0.0,Credit Card,Returned,POS-v2
ORD-715761,1,2026-07-27 18:12:00,4,1016,178,1,17.45,1.75,Mobile Pay,Completed,POS-v2
ORD-716010,1,2026-07-28 08:41:54,4,9,139,1,13.55,0.68,Mobile Pay,Completed,POS-v2
ORD-715147,1,2026-07-24 15:40:57,10,381,33,3,92.00,0.0,Debit Card,Cancelled,POS-v2
ORD-715179,1,2026-07-25 10:05:07,6,684,198,1,76.00,0.0,Debit Card,Completed,POS-v2
ORD-715059,3,07/24/2026 15:40,6,618,54,2,22.37,0.0,Mobile Pay,Completed,POS-v2
ORD-715067,2,2026-07-24 13:55:06,13,1054,168,5,7.91,3.96,Mobile Pay,Completed,POS-v2
ORD-714717,1,2026-07-22 08:34:39,5,557,1,2,855.84,0.0,Cash,Completed,POS-v2
ORD-715146,2,2026-07-24 16:22:46,6,359,97,1,49.27,0.0,Credit Card,Completed,POS-v2
ORD-715830,4,2026-07-27 17:13:28,21,547,205,5,36.36,0.0,Credit Card,Completed,WEB
ORD-715687,2,2026-07-27 13:32:15,10,1028,116,1,131.65,6.58,Mobile Pay,Cancelled,POS-v2
ORD-715138,1,2026-07-24 13:10:39,9,345,40,1,364.97,0.0,Cash,Completed,POS-v2
ORD-716001,2,2026-07-28 09:11:05,10,592,4,1,6.69,0.0,Mobile Pay,Completed,POS-v2
ORD-714801,1,2026-07-23 08:50:00,9,423,54,1,22.37,0.0,Debit Card,Returned,POS-v2
ORD-714748,2,2026-07-22 16:22:21,7,583,183,2,145.87,0.0,Debit Card,Completed,POS-v2
ORD-714786,1,2026-07-23 13:23:40,19,896,147,1,60.30,0.0,Mobile Pay,Completed,POS-v2
ORD-715433,2,2026-07-26 18:35:09,12,681,41,1,15.59,0.0,Mobile Pay,Completed,POS-v2
ORD-714613,2,2026-07-22 13:36:18,21,463,17,2,115.98,0.0,Debit Card,Cancelled,WEB
ORD-714777,3,2026-07-22 16:51:22,8,1030,94,1,376.00,75.2,Gift Card,Completed,POS-v2
ORD-715412,1,2026-07-25 15:37:03,8,492,117,1,1117.37,167.61,Mobile Pay,Completed,POS-v2
ORD-715731,3,2026-07-27 18:10:47,19,,162,1,4.77,0.0,Mobile Pay,Completed,POS-v2
ORD-714826,4,2026-07-23 15:22:35,4,887,40,1,364.97,72.99,Cash,COMPLETED,POS-v2
ORD-714860,1,2026-07-23 12:39:18,7,893,80,1,25.49,0.0,Mobile Pay,Completed,POS-v2
ORD-715204,1,2026-07-25 13:22:12,4,1200,189,2,648.50,0.0,Credit Card,Completed,POS-v2
ORD-715080,3,2026-07-24 18:07:17,8,871,14,2,81.28,24.38,Credit Card,Completed,POS-v2
ORD-715216,1,2026-07-25 14:36:07,16,1190,49,2,13.16,0.0,Credit Card,Completed,POS-v2
ORD-715193,1,2026-07-25 18:30:54,1,259,63,1,113.03,11.3,Gift Card,Completed,POS-v2
ORD-715839,1,2026-07-27 08:22:51,19,305,188,1,117.59,0.0,Mobile Pay,Completed,POS-v2
ORD-715873,2,2026-07-28 15:30:07,21,1001,74,1,50.24,0.0,Debit Card,Completed,WEB
ORD-604451,1,2025-01-18 13:50:21,8,929,86,1,2.14,0.32,Cash,Returned,POS-v2
ORD-715678,2,2026-07-27 16:46:25,5,349,124,1,60.39,0.0,Credit Card,Cancelled,POS-v2
ORD-715240,1,2026-07-25 18:16:19,12,790,44,1,97.85,0.0,Credit Card,Cancelled,POS-v2
ORD-715594,1,2026-07-26 16:19:38,8,1015,123,1,23.83,2.38,Debit Card,Completed,POS-v2
ORD-715652,3,2026-07-26 11:24:04,14,,10,1,29.56,4.43,Gift Card,Completed,POS-v2
ORD-715998,1,2026-07-28 17:32:51,6,1197,156,3,385.29,0.0,Credit Card,Completed,POS-v2
ORD-715670,2,2026-07-26 17:35:36,6,853,154,1,41.08,0.0,Debit Card,Cancelled,POS-v2
ORD-714944,2,2026-07-23 21:48:39,15,1095,48,1,32.92,3.29,Credit Card,Completed,POS-v2
ORD-715233,1,2026-07-25 11:01:55,3,125,155,1,19.51,0.0,Debit Card,Completed,POS-v2
ORD-714733,1,2026-07-22 17:16:22,15,,48,1,$32.92,1.65,Credit Card,Completed,POS-v2
ORD-715313,2,2026-07-25 19:09:15,12,89,57,3,67.39,0.0,Cash,Completed,POS-v2
ORD-714918,1,2026-07-23 13:32:51,13,608,161,1,426.31,85.26,Debit Card,Completed,POS-v2
ORD-715704,1,2026-07-27 17:22:50,21,335,218,1,28.28,0.0,Cash,Completed,WEB
ORD-714861,4,2026-07-23 21:16:18,4,215,80,1,25.49,0.0,Cash,Returned,POS-v2
ORD-714901,1,2026-07-23 09:09:32,17,218,164,1,29.32,2.93,Debit Card,Completed,POS-v2
ORD-714790,2,2026-07-23 17:26:12,12,,204,1,274.55,0.0,Gift Card,Completed,POS-v2
ORD-715157,1,2026-07-24 10:08:44,3,1065,238,3,111.07,0.0,Mobile Pay,Completed,POS-v2
ORD-715395,1,2026-07-25 16:28:55,15,,12,1,20.16,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715922,3,2026-07-28 10:55:39,4,,127,1,56.77,0.0,Cash,Completed,POS-v2
ORD-714713,1,2026-07-22 16:30:38,10,123,110,2,25.73,2.57,Cash,Completed,POS-v2
ORD-715299,2,2026-07-25 12:11:18,7,637,21,2,551.96,0.0,Debit Card,Completed,POS-v2
ORD-715244,1,2026-07-25 20:21:09,11,1049,165,2,59.42,0.0,Debit Card,Completed,POS-v2
ORD-714672,1,2026-07-22 11:58:16,14,652,186,1,437.54,0.0,Mobile Pay,Completed,POS-v2
ORD-715524,1,2026-07-26 16:34:29,19,437,34,1,8.35,0.0,Cash,Cancelled,POS-v2
ORD-715366,1,2026-07-25 14:31:45,11,834,31,1,69.04,0.0,Cash,Cancelled,POS-v2
ORD-715691,3,2026-07-27 11:55:45,8,379,171,1,63.56,0.0,Gift Card,Completed,POS-v2
ORD-716017,1,2026-07-28 13:26:01,9,877,50,1,215.03,0.0,Debit Card,Completed,POS-v2
ORD-714670,1,2026-07-22 18:52:16,21,1126,84,1,50.83,0.0,Credit Card,Completed,WEB
ORD-715622,1,2026-07-26 20:51:51,13,1190,190,-1,212.33,0.0,Credit Card,Completed,POS-v2
ORD-714839,1,2026-07-23 09:34:14,7,1027,26,1,24.96,0.0,Gift Card,Completed,POS-v2
ORD-714741,2,2026-07-22 16:37:28,11,598,194,2,131.67,13.17,Debit Card,Completed,POS-v2
ORD-714671,1,2026-07-22 16:22:16,21,1116,51,1,7.15,0.0,Credit Card,Completed,WEB
ORD-714865,3,2026-07-23 18:34:31,16,1159,19,2,16.07,0.0,Gift Card,Completed,POS-v2
ORD-715011,2,2026-07-24 21:42:22,18,1085,116,1,131.65,0.0,Cash,Completed,POS-v2
ORD-714763,3,2026-07-22 17:57:39,19,78,117,2,1117.37,0.0,Cash,Completed,POS-v2
ORD-714814,2,2026-07-23 10:01:52,15,249,174,1,47.32,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715189,2,2026-07-25 17:48:24,17,860,87,1,3.41,0.0,Gift Card,Completed,POS-v2
ORD-715630,4,2026-07-26 10:42:00,8,732,1,1,855.84,0.0,Mobile Pay,Returned,POS-v2
ORD-714925,2,2026-07-23 12:13:48,14,270,110,1,25.73,5.15,Mobile Pay,Returned,POS-v2
ORD-715664,1,2026-07-26 16:43:44,2,651,13,2,55.30,0.0,Credit Card,Completed,POS-v2
ORD-715992,1,2026-07-28 11:10:27,2,,208,2,74.89,0.0,Credit Card,Completed,POS-v2
ORD-715417,4,2026-07-25 14:50:00,2,678,60,1,206.81,41.36,Mobile Pay,Completed,POS-v2
ORD-715267,1,2026-07-25 17:25:30,14,165,116,1,131.65,0.0,Credit Card,Completed,POS-v2
ORD-715584,1,2026-07-26 12:11:44,9,133,208,1,74.89,0.0,Cash,Completed,POS-v2
ORD-715909,2,2026-07-28 16:57:08,5,64,59,1,2.47,0.0,Cash,Completed,POS-v2
ORD-715324,3,2026-07-25 15:26:12,5,1030,78,5,673.47,0.0,Debit Card,Returned,POS-v2
ORD-715897,1,2026-07-28 16:46:52,21,,191,1,85.90,0.0,Cash,Completed,WEB
ORD-715895,1,2026-07-28 15:19:44,3,234,180,1,84.76,0.0,Gift Card,Completed,POS-v2
ORD-714889,2,2026-07-23 19:22:44,10,456,37,1,16.94,0.0,Cash,Cancelled,POS-v2
ORD-714733,2,2026-07-22 17:16:22,15,,247,1,88.74,0.0,Mobile Pay,Completed,POS-v2
ORD-715891,1,2026-07-28 09:05:08,7,,76,1,474.35,94.87,Debit Card,Completed,POS-v2
ORD-710085,1,2026-06-30 17:40:19,9,490,130,1,24.61,0.0,Mobile Pay,Returned,POS-v2
ORD-715022,3,2026-07-24 16:57:34,3,262,143,1,1.79,0.27,Credit Card,Completed,POS-v2
ORD-715146,3,2026-07-24 16:22:46,6,359,202,5,561.01,561.01,Mobile Pay,Completed,POS-v2
ORD-715979,1,2026-07-28 18:08:45,12,1019,208,1,74.89,3.74,Credit Card,Completed,POS-v2
ORD-715353,1,2026-07-25 15:40:12,12,710,198,1,76.00,11.4,Credit Card,Returned,POS-v2
ORD-715380,2,2026-07-25 13:32:02,19,,95,1,9.57,0.0,Debit Card,Completed,POS-v2
ORD-716042,2,2026-07-28 15:14:38,7,529,1,1,855.84,128.38,Mobile Pay,Returned,POS-v2
ORD-715876,1,2026-07-28 15:33:10,5,659,125,1,16.05,1.61,Credit Card,Returned,POS-v2
ORD-715210,1,2026-07-25 21:46:25,10,623,149,2,134.15,13.42,Credit Card,Completed,POS-v2
ORD-715026,1,2026-07-24 20:02:09,18,524,53,1,488.62,0.0,Mobile Pay,Completed,POS-v2
ORD-714653,1,2026-07-22 14:56:49,3,286,93,1,393.66,0.0,Mobile Pay,Completed,POS-v2
ORD-715190,1,2026-07-25 16:42:09,21,768,184,1,83.24,0.0,Gift Card,Completed,WEB
ORD-715346,2,07/25/2026 21:50,17,108,168,1,7.91,0.0,Gift Card,Completed,POS-v2
ORD-714716,1,2026-07-22 18:09:32,7,333,56,1,21.79,0.0,Gift Card,Completed,POS-v2
ORD-715721,1,2026-07-27 11:13:40,1,124,142,1,140.07,0.0,Credit Card,Completed,POS-v2
ORD-714634,4,2026-07-22 20:02:02,10,410,130,1,24.61,3.69,Credit Card,Completed,POS-v2
ORD-715847,2,2026-07-28 08:46:10,1,,234,1,129.98,26.0,Credit Card,Completed,POS-v2
ORD-714906,2,2026-07-23 08:56:38,18,1182,50,2,215.03,21.5,Cash,Completed,POS-v2
ORD-715193,2,2026-07-25 18:30:54,1,259,145,2,20.64,0.0,Mobile Pay,Completed,POS-v2
ORD-715967,2,2026-07-28 15:30:29,12,41,146,1,135.01,0.0,Gift Card,Completed,POS-v2
ORD-715198,2,2026-07-25 14:46:01,11,165,101,1,1276.11,0.0,Mobile Pay,Completed,POS-v2
ORD-714957,2,2026-07-23 12:13:53,6,1138,70,1,237.97,0.0,Mobile Pay,Completed,POS-v2
ORD-715083,1,2026-07-24 14:49:17,16,240,58,1,10.46,0.0,Credit Card,Completed,POS-v2
ORD-715686,4,2026-07-27 19:00:26,19,378,243,1,57.56,0.0,Mobile Pay,Completed,POS-v2
ORD-715291,2,2026-07-25 10:25:41,15,236,203,1,53.83,0.0,Cash,Completed,POS-v2
ORD-714635,2,2026-07-22 16:16:44,15,205,249,1,11.47,0.0,Gift Card,Completed,POS-v2
ORD-715104,1,2026-07-24 14:30:57,5,719,103,2,37.96,0.0,Cash,Completed,POS-v2
ORD-716000,1,2026-07-28 18:30:43,21,,84,1,50.83,0.0,Cash,Completed,WEB
ORD-715792,1,2026-07-27 12:22:10,6,66,202,1,561.01,84.15,Credit Card,RETURNED,POS-v2
ORD-715354,2,2026-07-25 10:32:27,21,1111,26,1,24.96,0.0,Credit Card,Completed,WEB
ORD-715264,1,2026-07-25 21:32:53,14,1081,32,1,63.67,0.0,Gift Card,Completed,POS-v2
ORD-715633,2,2026-07-26 09:31:26,12,943,48,1,32.92,0.0,Gift Card,Cancelled,POS-v2
ORD-715351,1,2026-07-25 14:43:44,8,366,237,3,55.84,0.0,Mobile Pay,Completed,POS-v2
ORD-714960,4,2026-07-24 12:32:08,6,629,158,5,25.03,0.0,Cash,Completed,POS-v2
ORD-715838,1,2026-07-27 18:17:21,8,1120,70,1,237.97,0.0,Gift Card,Completed,POS-v2
ORD-715149,1,2026-07-24 16:44:49,10,902,99,1,65.31,0.0,Credit Card,Completed,POS-v2
ORD-714957,1,2026-07-23 12:13:53,6,1138,52,-3,244.00,36.6,Mobile Pay,Completed,POS-v2
ORD-715748,1,2026-07-27 11:26:41,6,157,32,1,63.67,0.0,Credit Card,Completed,POS-v2
ORD-714814,1,2026-07-23 10:01:52,15,249,204,1,274.55,0.0,Mobile Pay,Completed,POS-v2
ORD-715093,1,2026-07-24 17:17:36,4,301,203,1,53.83,0.0,Cash,Completed,POS-v2
ORD-715256,1,2026-07-25 10:19:30,11,1046,201,1,15.47,0.0,Gift Card,Completed,POS-v2
ORD-714974,3,2026-07-24 20:01:41,11,,89,2,293.17,0.0,Mobile Pay,Completed,POS-v2
ORD-715857,1,2026-07-28 17:34:42,10,380,189,1,648.50,0.0,Gift Card,Completed,POS-v2
ORD-715554,3,07/26/2026 20:29,16,1047,95,1,9.57,0.0,Mobile Pay,Completed,POS-v2
ORD-714696,1,2026-07-22 16:52:52,17,331,26,3,24.96,7.49,Cash,Completed,POS-v2
ORD-714725,2,2026-07-22 16:56:30,18,514,66,2,9.23,0.0,Debit Card,Completed,POS-v2
ORD-714648,2,2026-07-22 14:35:41,21,937,122,1,1194.92,0.0,Debit Card,Completed,WEB
ORD-714831,2,2026-07-23 13:30:48,21,804,95,-1,9.57,0.0,Mobile Pay,COMPLETED,WEB
ORD-715053,1,2026-07-24 15:12:42,19,11,92,1,116.18,17.43,Credit Card,Completed,POS-v2
ORD-715439,1,2026-07-26 17:16:47,6,793,204,1,274.55,0.0,Debit Card,Completed,POS-v2
ORD-715645,2,2026-07-26 11:01:12,4,861,208,1,74.89,0.0,Gift Card,COMPLETED,POS-v2
ORD-714859,2,2026-07-23 18:52:05,9,,81,1,784.69,156.94,Gift Card,Completed,POS-v2
ORD-715854,1,2026-07-28 14:43:44,8,423,203,1,53.83,0.0,Mobile Pay,Completed,POS-v2
ORD-715888,2,2026-07-28 19:19:16,8,1175,233,1,50.90,0.0,Debit Card,Completed,POS-v2
ORD-715504,1,2026-07-26 21:34:05,10,200,42,1,77.88,3.89,Mobile Pay,Completed,POS-v2
ORD-714703,1,2026-07-22 14:02:39,7,198,220,1,100.61,0.0,Credit Card,Completed,POS-v2
ORD-715153,2,2026-07-24 15:46:13,9,317,8,1,16.90,0.0,Gift Card,Completed,POS-v2
ORD-715479,1,2026-07-26 15:38:24,10,742,2,5,328.81,0.0,Debit Card,Completed,POS-v2
ORD-714905,1,2026-07-23 14:34:05,8,582,27,1,125.91,0.0,Credit Card,Completed,POS-v2
ORD-714829,1,2026-07-23 20:52:04,16,87,153,2,1127.10,338.13,Debit Card,Returned,POS-v2
ORD-714842,2,2026-07-23 10:50:56,1,3,111,2,99.58,0.0,Mobile Pay,Completed,POS-v2
ORD-715412,2,2026-07-25 15:37:03,8,492,214,1,14.10,2.11,Cash,Completed,POS-v2
ORD-715898,1,2026-07-28 14:24:10,3,755,216,1,267.06,0.0,Debit Card,Completed,POS-v2
ORD-716000,4,2026-07-28 18:30:43,21,,233,3,50.90,0.0,Mobile Pay,Completed,WEB
ORD-714988,2,2026-07-24 19:02:00,4,642,57,1,67.39,0.0,Credit Card,Completed,POS-v2
ORD-715033,1,2026-07-24 11:23:57,7,1150,238,3,111.07,0.0,Gift Card,Completed,POS-v2
ORD-715377,3,2026-07-25 16:44:26,12,1147,37,1,16.94,3.39,Cash,Completed,POS-v2
ORD-714730,1,2026-07-22 13:30:08,1,423,147,1,60.30,0.0,Credit Card,Returned,POS-v2
ORD-715143,1,2026-07-24 16:08:01,21,1012,211,3,34.56,0.0,Debit Card,Completed,WEB
ORD-715680,1,2026-07-27 17:17:02,13,334,40,2,364.97,0.0,Debit Card,Completed,POS-v2
ORD-715576,1,2026-07-26 08:19:46,1,775,90,3,125.43,0.0,Gift Card,Completed,POS-v2
ORD-715925,3,2026-07-28 13:45:33,1,47,249,1,11.47,0.0,Gift Card,Completed,POS-v2
ORD-715662,2,2026-07-26 15:15:10,5,,85,1,824.56,123.68,Debit Card,Completed,POS-v2
ORD-715306,1,2026-07-25 11:45:58,13,596,81,1,784.69,0.0,Cash,Completed,POS-v2
ORD-714932,1,2026-07-23 17:33:02,4,475,121,1,6.80,0.0,Gift Card,Returned,POS-v2
ORD-715199,1,2026-07-25 18:51:16,12,114,207,3,70.84,0.0,Debit Card,Completed,POS-v2
ORD-714616,1,2026-07-22 13:13:27,21,,122,1,1194.92,119.49,Credit Card,Cancelled,WEB
ORD-714919,2,2026-07-23 08:18:38,6,101,59,5,2.47,0.0,Cash,Completed,POS-v2
ORD-682707,1,2026-02-13 20:48:47,2,1161,240,1,14.88,1.49,Credit Card,Returned,POS-v2
ORD-715344,1,2026-07-25 15:26:26,11,205,186,1,437.54,21.88,Cash,Completed,POS-v2
ORD-715096,3,2026-07-24 14:50:54,7,861,2,1,328.81,16.44,Credit Card,Completed,POS-v2
ORD-715065,1,2026-07-24 18:20:25,21,436,114,2,51.47,0.0,Mobile Pay,Returned,WEB
ORD-715963,1,2026-07-28 20:37:16,18,,22,3,150.38,0.0,Credit Card,Completed,POS-v2
ORD-715886,2,2026-07-28 17:18:18,12,1141,83,1,21.39,0.0,Credit Card,Cancelled,POS-v2
ORD-715237,1,2026-07-25 11:58:43,17,217,195,1,610.56,0.0,Mobile Pay,Completed,POS-v2
ORD-715095,2,2026-07-24 18:33:02,18,1142,149,1,134.15,0.0,Gift Card,Returned,POS-v2
ORD-715340,1,2026-07-25 19:25:20,7,,143,1,1.79,0.0,Cash,Completed,POS-v2
ORD-667347,1,2025-12-03 19:53:56,10,704,174,1,47.32,0.0,Mobile Pay,Returned,POS-v2
ORD-715234,3,2026-07-25 16:38:19,6,1149,243,1,57.56,0.0,Debit Card,Completed,POS-v2
ORD-715055,1,2026-07-24 15:37:52,18,826,216,1,267.06,0.0,Mobile Pay,COMPLETED,POS-v2
ORD-715548,1,2026-07-26 14:42:35,16,645,113,3,9.01,0.0,Gift Card,Completed,POS-v2
ORD-715528,2,2026-07-26 21:42:11,11,141,227,3,134.16,80.5,Mobile Pay,Completed,POS-v2
ORD-716022,1,2026-07-28 10:24:25,20,441,197,1,68.48,6.85,Debit Card,Completed,POS-v2
ORD-715941,1,2026-07-28 13:31:55,9,907,105,1,46.98,0.0,Credit Card,Completed,POS-v2
ORD-714976,1,2026-07-24 11:24:25,6,,111,1,99.58,0.0,Gift Card,Completed,POS-v2
ORD-714694,4,2026-07-22 16:22:21,18,860,8,3,16.90,0.0,Mobile Pay,Completed,POS-v2
ORD-714833,2,2026-07-23 13:41:16,2,1109,14,1,81.28,0.0,Gift Card,Completed,POS-v2
ORD-714726,1,2026-07-22 14:44:26,3,380,188,1,117.59,0.0,Gift Card,Completed,POS-v2
ORD-715572,1,2026-07-26 14:15:23,21,1095,8,1,16.90,3.38,Debit Card,Completed,WEB
ORD-715897,2,2026-07-28 16:46:52,21,,224,3,180.57,27.09,Cash,Completed,WEB
ORD-715426,2,2026-07-26 15:06:42,11,496,27,1,125.91,0.0,Cash,Completed,POS-v2
ORD-715098,1,2026-07-24 19:33:17,17,,1,1,855.84,0.0,Gift Card,Completed,POS-v2
ORD-715508,1,2026-07-26 14:21:05,3,434,234,1,129.98,0.0,Gift Card,Completed,POS-v2
ORD-715301,1,2026-07-25 08:43:50,14,766,10,1,29.56,0.0,Debit Card,Completed,POS-v2
ORD-715329,1,2026-07-25 17:27:33,18,735,177,2,35.36,0.0,Mobile Pay,Completed,POS-v2
ORD-715975,1,2026-07-28 17:32:38,15,425,55,1,631.41,0.0,Credit Card,Cancelled,POS-v2
ORD-715687,1,2026-07-27 13:32:15,10,1028,93,1,393.66,0.0,Credit Card,Returned,POS-v2
ORD-715663,1,2026-07-26 18:04:33,9,746,122,1,1194.92,0.0,Cash,Completed,POS-v2
ORD-715743,1,2026-07-27 15:37:06,8,385,80,3,25.49,0.0,Mobile Pay,Completed,POS-v2
ORD-715250,3,2026-07-25 19:55:11,21,213,141,2,1122.69,0.0,Gift Card,Completed,WEB
ORD-715354,1,2026-07-25 10:32:27,21,1111,141,2,1122.69,0.0,Gift Card,Completed,WEB
ORD-715561,2,2026-07-26 09:07:50,7,,211,1,34.56,0.0,Credit Card,Completed,POS-v2
ORD-715225,1,2026-07-25 09:57:26,20,168,101,1,1276.11,0.0,Mobile Pay,Cancelled,POS-v2
ORD-714921,2,2026-07-23 19:48:36,17,,101,2,1276.11,0.0,Credit Card,Returned,POS-v2
ORD-533024,3,2023-12-31 14:16:51,7,,49,2,13.16,0.0,Cash,Returned,POS-v2
ORD-715356,1,2026-07-25 18:28:50,15,20,193,1,50.27,0.0,Cash,Completed,POS-v2
ORD-572513,1,2024-08-20 16:52:03,12,,10,1,29.56,0.0,Mobile Pay,Returned,POS-v2
ORD-715990,1,2026-07-28 10:26:17,18,,245,1,296.34,0.0,Debit Card,Completed,POS-v2
ORD-715916,1,2026-07-28 14:31:34,11,748,182,1,195.25,0.0,Debit Card,COMPLETED,POS-v2
ORD-715866,3,2026-07-28 11:22:20,1,324,92,2,116.18,0.0,Debit Card,COMPLETED,POS-v2
ORD-715154,3,2026-07-24 15:17:04,11,1059,197,1,68.48,0.0,Debit Card,Completed,POS-v2
ORD-715927,1,2026-07-28 21:18:05,15,686,224,1,180.57,0.0,Mobile Pay,Completed,POS-v2
ORD-716018,1,2026-07-28 14:10:47,14,920,138,1,101.54,0.0,Cash,Completed,POS-v2
ORD-715342,1,2026-07-25 12:18:17,2,584,211,1,34.56,6.91,Debit Card,Returned,POS-v2
ORD-715128,1,2026-07-24 09:56:04,14,1145,57,1,67.39,0.0,Debit Card,Completed,POS-v2
ORD-715058,1,2026-07-24 16:45:45,11,1131,188,1,117.59,0.0,Gift Card,Completed,POS-v2
ORD-715285,1,2026-07-25 12:37:24,3,,249,1,11.47,0.57,Debit Card,Completed,POS-v2
ORD-715005,1,2026-07-24 17:13:21,3,424,3,1,346.86,0.0,Cash,Completed,POS-v2
ORD-715482,2,2026-07-26 11:00:54,6,831,151,1,1170.91,0.0,Credit Card,Completed,POS-v2
ORD-714744,1,2026-07-22 15:21:40,14,687,59,1,2.47,0.0,Mobile Pay,Completed,POS-v2
ORD-714848,1,2026-07-23 17:05:43,17,263,132,-2,29.88,11.95,Cash,Completed,POS-v2
ORD-715757,1,2026-07-27 14:38:28,10,757,175,1,14.65,0.0,Gift Card,Completed,POS-v2
ORD-715677,1,2026-07-27 12:44:52,4,1009,32,1,63.67,12.73,Mobile Pay,Completed,POS-v2
ORD-715827,1,2026-07-27 15:45:27,2,727,73,1,156.03,0.0,Debit Card,Completed,POS-v2
ORD-715918,2,2026-07-28 11:30:11,19,426,173,1,2.96,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715160,1,2026-07-24 10:26:20,16,341,233,1,50.90,0.0,Debit Card,Completed,POS-v2
ORD-716027,1,2026-07-28 17:08:05,10,6,145,1,20.64,0.0,Mobile Pay,Completed,POS-v2
ORD-715778,1,2026-07-27 12:40:31,8,329,227,1,134.16,0.0,Cash,Completed,POS-v2
ORD-715581,1,2026-07-26 13:04:01,21,981,213,3,429.01,257.41,Cash,Completed,WEB
ORD-715729,1,2026-07-27 15:17:41,8,916,136,1,55.76,0.0,Gift Card,Returned,POS-v2
ORD-715505,1,2026-07-26 12:01:06,13,6,163,1,107.45,0.0,Mobile Pay,Cancelled,POS-v2
ORD-715829,1,2026-07-27 16:06:58,12,434,143,1,1.79,0.0,Debit Card,Completed,POS-v2
ORD-715705,1,2026-07-27 12:12:15,7,289,84,1,50.83,10.17,Mobile Pay,Completed,POS-v2
ORD-714868,1,2026-07-23 14:17:31,2,,40,1,364.97,0.0,Cash,Cancelled,POS-v2
ORD-536093,1,2024-01-20 17:05:31,4,1071,121,2,6.80,0.68,Credit Card,Returned,POS-v2
ORD-715629,3,2026-07-26 18:17:51,14,251,136,3,55.76,0.0,Mobile Pay,Completed,POS-v2
ORD-715080,1,2026-07-24 18:07:17,8,871,175,1,14.65,0.0,Cash,Completed,POS-v2
ORD-715634,1,2026-07-26 21:13:19,10,148,140,2,94.75,0.0,Credit Card,Completed,POS-v2
ORD-714885,1,2026-07-23 19:27:34,2,,115,1,80.31,0.0,Debit Card,Completed,POS-v2
ORD-715789,1,2026-07-27 16:31:53,19,526,36,1,78.85,11.83,Debit Card,Completed,POS-v2
ORD-715109,2,2026-07-24 13:18:15,10,426,249,1,11.47,0.0,Credit Card,Completed,POS-v2
ORD-715326,1,2026-07-25 16:56:35,1,1033,144,1,45.16,0.0,Debit Card,Cancelled,POS-v2
ORD-715426,3,2026-07-26 15:06:42,11,496,97,2,49.27,0.0,Mobile Pay,Completed,POS-v2
ORD-715948,2,2026-07-28 18:55:57,13,206,80,1,25.49,0.0,Cash,Completed,POS-v2
ORD-715631,1,2026-07-26 16:09:58,6,392,153,1,1127.10,0.0,Debit Card,Completed,POS-v2
