date_key,date,year,quarter,quarter_label,month_number,month_name,month_short,iso_week,day_of_month,day_of_week,day_name,is_weekend,holiday_name,is_holiday,fiscal_year
20250313,2025-03-13,2025,1,Q1-2025,3,March,Mar,11,13,4,Thursday,0,,0,FY2025
20250314,2025-03-14,2025,1,Q1-2025,3,March,Mar,11,14,5,Friday,0,,0,FY2025
20250315,2025-03-15,2025,1,Q1-2025,3,March,Mar,11,15,6,Saturday,1,,0,FY2025
20250316,2025-03-16,2025,1,Q1-2025,3,March,Mar,11,16,7,Sunday,1,,0,FY2025
20250317,2025-03-17,2025,1,Q1-2025,3,March,Mar,12,17,1,Monday,0,,0,FY2025
20250318,2025-03-18,2025,1,Q1-2025,3,March,Mar,12,18,2,Tuesday,0,,0,FY2025
20250319,2025-03-19,2025,1,Q1-2025,3,March,Mar,12,19,3,Wednesday,0,,0,FY2025
20250320,2025-03-20,2025,1,Q1-2025,3,March,Mar,12,20,4,Thursday,0,,0,FY2025
20250321,2025-03-21,2025,1,Q1-2025,3,March,Mar,12,21,5,Friday,0,,0,FY2025
20250322,2025-03-22,2025,1,Q1-2025,3,March,Mar,12,22,6,Saturday,1,,0,FY2025
20250323,2025-03-23,2025,1,Q1-2025,3,March,Mar,12,23,7,Sunday,1,,0,FY2025
20250324,2025-03-24,2025,1,Q1-2025,3,March,Mar,13,24,1,Monday,0,,0,FY2025
20250325,2025-03-25,2025,1,Q1-2025,3,March,Mar,13,25,2,Tuesday,0,,0,FY2025
20250326,2025-03-26,2025,1,Q1-2025,3,March,Mar,13,26,3,Wednesday,0,,0,FY2025
20250327,2025-03-27,2025,1,Q1-2025,3,March,Mar,13,27,4,Thursday,0,,0,FY2025
20250328,2025-03-28,2025,1,Q1-2025,3,March,Mar,13,28,5,Friday,0,,0,FY2025
20250329,2025-03-29,2025,1,Q1-2025,3,March,Mar,13,29,6,Saturday,1,,0,FY2025
20250330,2025-03-30,2025,1,Q1-2025,3,March,Mar,13,30,7,Sunday,1,,0,FY2025
20250331,2025-03-31,2025,1,Q1-2025,3,March,Mar,14,31,1,Monday,0,,0,FY2025
20250401,2025-04-01,2025,2,Q2-2025,4,April,Apr,14,1,2,Tuesday,0,,0,FY2025
20250402,2025-04-02,2025,2,Q2-2025,4,April,Apr,14,2,3,Wednesday,0,,0,FY2025
20250403,2025-04-03,2025,2,Q2-2025,4,April,Apr,14,3,4,Thursday,0,,0,FY2025
20250404,2025-04-04,2025,2,Q2-2025,4,April,Apr,14,4,5,Friday,0,,0,FY2025
20250405,2025-04-05,2025,2,Q2-2025,4,April,Apr,14,5,6,Saturday,1,,0,FY2025
20250406,2025-04-06,2025,2,Q2-2025,4,April,Apr,14,6,7,Sunday,1,,0,FY2025
20250407,2025-04-07,2025,2,Q2-2025,4,April,Apr,15,7,1,Monday,0,,0,FY2025
20250408,2025-04-08,2025,2,Q2-2025,4,April,Apr,15,8,2,Tuesday,0,,0,FY2025
20250409,2025-04-09,2025,2,Q2-2025,4,April,Apr,15,9,3,Wednesday,0,,0,FY2025
20250410,2025-04-10,2025,2,Q2-2025,4,April,Apr,15,10,4,Thursday,0,,0,FY2025
20250411,2025-04-11,2025,2,Q2-2025,4,April,Apr,15,11,5,Friday,0,,0,FY2025
20250412,2025-04-12,2025,2,Q2-2025,4,April,Apr,15,12,6,Saturday,1,,0,FY2025
20250413,2025-04-13,2025,2,Q2-2025,4,April,Apr,15,13,7,Sunday,1,,0,FY2025
20250414,2025-04-14,2025,2,Q2-2025,4,April,Apr,16,14,1,Monday,0,,0,FY2025
20250415,2025-04-15,2025,2,Q2-2025,4,April,Apr,16,15,2,Tuesday,0,,0,FY2025
20250416,2025-04-16,2025,2,Q2-2025,4,April,Apr,16,16,3,Wednesday,0,,0,FY2025
20250417,2025-04-17,2025,2,Q2-2025,4,April,Apr,16,17,4,Thursday,0,,0,FY2025
20250418,2025-04-18,2025,2,Q2-2025,4,April,Apr,16,18,5,Friday,0,,0,FY2025
20250419,2025-04-19,2025,2,Q2-2025,4,April,Apr,16,19,6,Saturday,1,,0,FY2025
20250420,2025-04-20,2025,2,Q2-2025,4,April,Apr,16,20,7,Sunday,1,,0,FY2025
20250421,2025-04-21,2025,2,Q2-2025,4,April,Apr,17,21,1,Monday,0,,0,FY2025
20250422,2025-04-22,2025,2,Q2-2025,4,April,Apr,17,22,2,Tuesday,0,,0,FY2025
20250423,2025-04-23,2025,2,Q2-2025,4,April,Apr,17,23,3,Wednesday,0,,0,FY2025
20250424,2025-04-24,2025,2,Q2-2025,4,April,Apr,17,24,4,Thursday,0,,0,FY2025
20250425,2025-04-25,2025,2,Q2-2025,4,April,Apr,17,25,5,Friday,0,,0,FY2025
20250426,2025-04-26,2025,2,Q2-2025,4,April,Apr,17,26,6,Saturday,1,,0,FY2025
20250427,2025-04-27,2025,2,Q2-2025,4,April,Apr,17,27,7,Sunday,1,,0,FY2025
20250428,2025-04-28,2025,2,Q2-2025,4,April,Apr,18,28,1,Monday,0,,0,FY2025
20250429,2025-04-29,2025,2,Q2-2025,4,April,Apr,18,29,2,Tuesday,0,,0,FY2025
20250430,2025-04-30,2025,2,Q2-2025,4,April,Apr,18,30,3,Wednesday,0,,0,FY2025
20250501,2025-05-01,2025,2,Q2-2025,5,May,May,18,1,4,Thursday,0,,0,FY2025
20250502,2025-05-02,2025,2,Q2-2025,5,May,May,18,2,5,Friday,0,,0,FY2025
20250503,2025-05-03,2025,2,Q2-2025,5,May,May,18,3,6,Saturday,1,,0,FY2025
20250504,2025-05-04,2025,2,Q2-2025,5,May,May,18,4,7,Sunday,1,,0,FY2025
20250505,2025-05-05,2025,2,Q2-2025,5,May,May,19,5,1,Monday,0,,0,FY2025
20250506,2025-05-06,2025,2,Q2-2025,5,May,May,19,6,2,Tuesday,0,,0,FY2025
20250507,2025-05-07,2025,2,Q2-2025,5,May,May,19,7,3,Wednesday,0,,0,FY2025
20250508,2025-05-08,2025,2,Q2-2025,5,May,May,19,8,4,Thursday,0,,0,FY2025
20250509,2025-05-09,2025,2,Q2-2025,5,May,May,19,9,5,Friday,0,,0,FY2025
20250510,2025-05-10,2025,2,Q2-2025,5,May,May,19,10,6,Saturday,1,,0,FY2025
20250511,2025-05-11,2025,2,Q2-2025,5,May,May,19,11,7,Sunday,1,,0,FY2025
20250512,2025-05-12,2025,2,Q2-2025,5,May,May,20,12,1,Monday,0,,0,FY2025
20250513,2025-05-13,2025,2,Q2-2025,5,May,May,20,13,2,Tuesday,0,,0,FY2025
20250514,2025-05-14,2025,2,Q2-2025,5,May,May,20,14,3,Wednesday,0,,0,FY2025
20250515,2025-05-15,2025,2,Q2-2025,5,May,May,20,15,4,Thursday,0,,0,FY2025
20250516,2025-05-16,2025,2,Q2-2025,5,May,May,20,16,5,Friday,0,,0,FY2025
20250517,2025-05-17,2025,2,Q2-2025,5,May,May,20,17,6,Saturday,1,,0,FY2025
20250518,2025-05-18,2025,2,Q2-2025,5,May,May,20,18,7,Sunday,1,,0,FY2025
20250519,2025-05-19,2025,2,Q2-2025,5,May,May,21,19,1,Monday,0,,0,FY2025
20250520,2025-05-20,2025,2,Q2-2025,5,May,May,21,20,2,Tuesday,0,,0,FY2025
20250521,2025-05-21,2025,2,Q2-2025,5,May,May,21,21,3,Wednesday,0,,0,FY2025
20250522,2025-05-22,2025,2,Q2-2025,5,May,May,21,22,4,Thursday,0,,0,FY2025
20250523,2025-05-23,2025,2,Q2-2025,5,May,May,21,23,5,Friday,0,,0,FY2025
20250524,2025-05-24,2025,2,Q2-2025,5,May,May,21,24,6,Saturday,1,,0,FY2025
20250525,2025-05-25,2025,2,Q2-2025,5,May,May,21,25,7,Sunday,1,,0,FY2025
20250526,2025-05-26,2025,2,Q2-2025,5,May,May,22,26,1,Monday,0,,0,FY2025
20250527,2025-05-27,2025,2,Q2-2025,5,May,May,22,27,2,Tuesday,0,,0,FY2025
20250528,2025-05-28,2025,2,Q2-2025,5,May,May,22,28,3,Wednesday,0,,0,FY2025
20250529,2025-05-29,2025,2,Q2-2025,5,May,May,22,29,4,Thursday,0,,0,FY2025
20250530,2025-05-30,2025,2,Q2-2025,5,May,May,22,30,5,Friday,0,,0,FY2025
20250531,2025-05-31,2025,2,Q2-2025,5,May,May,22,31,6,Saturday,1,,0,FY2025
20250601,2025-06-01,2025,2,Q2-2025,6,June,Jun,22,1,7,Sunday,1,,0,FY2025
20250602,2025-06-02,2025,2,Q2-2025,6,June,Jun,23,2,1,Monday,0,,0,FY2025
20250603,2025-06-03,2025,2,Q2-2025,6,June,Jun,23,3,2,Tuesday,0,,0,FY2025
20250604,2025-06-04,2025,2,Q2-2025,6,June,Jun,23,4,3,Wednesday,0,,0,FY2025
20250605,2025-06-05,2025,2,Q2-2025,6,June,Jun,23,5,4,Thursday,0,,0,FY2025
20250606,2025-06-06,2025,2,Q2-2025,6,June,Jun,23,6,5,Friday,0,,0,FY2025
20250607,2025-06-07,2025,2,Q2-2025,6,June,Jun,23,7,6,Saturday,1,,0,FY2025
20250608,2025-06-08,2025,2,Q2-2025,6,June,Jun,23,8,7,Sunday,1,,0,FY2025
20250609,2025-06-09,2025,2,Q2-2025,6,June,Jun,24,9,1,Monday,0,,0,FY2025
20250610,2025-06-10,2025,2,Q2-2025,6,June,Jun,24,10,2,Tuesday,0,,0,FY2025
20250611,2025-06-11,2025,2,Q2-2025,6,June,Jun,24,11,3,Wednesday,0,,0,FY2025
20250612,2025-06-12,2025,2,Q2-2025,6,June,Jun,24,12,4,Thursday,0,,0,FY2025
20250613,2025-06-13,2025,2,Q2-2025,6,June,Jun,24,13,5,Friday,0,,0,FY2025
20250614,2025-06-14,2025,2,Q2-2025,6,June,Jun,24,14,6,Saturday,1,,0,FY2025
20250615,2025-06-15,2025,2,Q2-2025,6,June,Jun,24,15,7,Sunday,1,,0,FY2025
20250616,2025-06-16,2025,2,Q2-2025,6,June,Jun,25,16,1,Monday,0,,0,FY2025
20250617,2025-06-17,2025,2,Q2-2025,6,June,Jun,25,17,2,Tuesday,0,,0,FY2025
20250618,2025-06-18,2025,2,Q2-2025,6,June,Jun,25,18,3,Wednesday,0,,0,FY2025
20250619,2025-06-19,2025,2,Q2-2025,6,June,Jun,25,19,4,Thursday,0,,0,FY2025
20250620,2025-06-20,2025,2,Q2-2025,6,June,Jun,25,20,5,Friday,0,,0,FY2025
20250621,2025-06-21,2025,2,Q2-2025,6,June,Jun,25,21,6,Saturday,1,,0,FY2025
20250622,2025-06-22,2025,2,Q2-2025,6,June,Jun,25,22,7,Sunday,1,,0,FY2025
20250623,2025-06-23,2025,2,Q2-2025,6,June,Jun,26,23,1,Monday,0,,0,FY2025
20250624,2025-06-24,2025,2,Q2-2025,6,June,Jun,26,24,2,Tuesday,0,,0,FY2025
20250625,2025-06-25,2025,2,Q2-2025,6,June,Jun,26,25,3,Wednesday,0,,0,FY2025
20250626,2025-06-26,2025,2,Q2-2025,6,June,Jun,26,26,4,Thursday,0,,0,FY2025
20250627,2025-06-27,2025,2,Q2-2025,6,June,Jun,26,27,5,Friday,0,,0,FY2025
20250628,2025-06-28,2025,2,Q2-2025,6,June,Jun,26,28,6,Saturday,1,,0,FY2025
20250629,2025-06-29,2025,2,Q2-2025,6,June,Jun,26,29,7,Sunday,1,,0,FY2025
20250630,2025-06-30,2025,2,Q2-2025,6,June,Jun,27,30,1,Monday,0,,0,FY2025
20250701,2025-07-01,2025,3,Q3-2025,7,July,Jul,27,1,2,Tuesday,0,,0,FY2026
20250702,2025-07-02,2025,3,Q3-2025,7,July,Jul,27,2,3,Wednesday,0,,0,FY2026
20250703,2025-07-03,2025,3,Q3-2025,7,July,Jul,27,3,4,Thursday,0,,0,FY2026
20250704,2025-07-04,2025,3,Q3-2025,7,July,Jul,27,4,5,Friday,0,Independence Day,1,FY2026
20250705,2025-07-05,2025,3,Q3-2025,7,July,Jul,27,5,6,Saturday,1,,0,FY2026
20250706,2025-07-06,2025,3,Q3-2025,7,July,Jul,27,6,7,Sunday,1,,0,FY2026
20250707,2025-07-07,2025,3,Q3-2025,7,July,Jul,28,7,1,Monday,0,,0,FY2026
20250708,2025-07-08,2025,3,Q3-2025,7,July,Jul,28,8,2,Tuesday,0,,0,FY2026
20250709,2025-07-09,2025,3,Q3-2025,7,July,Jul,28,9,3,Wednesday,0,,0,FY2026
20250710,2025-07-10,2025,3,Q3-2025,7,July,Jul,28,10,4,Thursday,0,,0,FY2026
20250711,2025-07-11,2025,3,Q3-2025,7,July,Jul,28,11,5,Friday,0,,0,FY2026
20250712,2025-07-12,2025,3,Q3-2025,7,July,Jul,28,12,6,Saturday,1,,0,FY2026
20250713,2025-07-13,2025,3,Q3-2025,7,July,Jul,28,13,7,Sunday,1,,0,FY2026
20250714,2025-07-14,2025,3,Q3-2025,7,July,Jul,29,14,1,Monday,0,,0,FY2026
20250715,2025-07-15,2025,3,Q3-2025,7,July,Jul,29,15,2,Tuesday,0,,0,FY2026
20250716,2025-07-16,2025,3,Q3-2025,7,July,Jul,29,16,3,Wednesday,0,,0,FY2026
20250717,2025-07-17,2025,3,Q3-2025,7,July,Jul,29,17,4,Thursday,0,,0,FY2026
20250718,2025-07-18,2025,3,Q3-2025,7,July,Jul,29,18,5,Friday,0,,0,FY2026
20250719,2025-07-19,2025,3,Q3-2025,7,July,Jul,29,19,6,Saturday,1,,0,FY2026
20250720,2025-07-20,2025,3,Q3-2025,7,July,Jul,29,20,7,Sunday,1,,0,FY2026
20250721,2025-07-21,2025,3,Q3-2025,7,July,Jul,30,21,1,Monday,0,,0,FY2026
20250722,2025-07-22,2025,3,Q3-2025,7,July,Jul,30,22,2,Tuesday,0,,0,FY2026
20250723,2025-07-23,2025,3,Q3-2025,7,July,Jul,30,23,3,Wednesday,0,,0,FY2026
20250724,2025-07-24,2025,3,Q3-2025,7,July,Jul,30,24,4,Thursday,0,,0,FY2026
20250725,2025-07-25,2025,3,Q3-2025,7,July,Jul,30,25,5,Friday,0,,0,FY2026
20250726,2025-07-26,2025,3,Q3-2025,7,July,Jul,30,26,6,Saturday,1,,0,FY2026
20250727,2025-07-27,2025,3,Q3-2025,7,July,Jul,30,27,7,Sunday,1,,0,FY2026
20250728,2025-07-28,2025,3,Q3-2025,7,July,Jul,31,28,1,Monday,0,,0,FY2026
20250729,2025-07-29,2025,3,Q3-2025,7,July,Jul,31,29,2,Tuesday,0,,0,FY2026
20250730,2025-07-30,2025,3,Q3-2025,7,July,Jul,31,30,3,Wednesday,0,,0,FY2026
20250731,2025-07-31,2025,3,Q3-2025,7,July,Jul,31,31,4,Thursday,0,,0,FY2026
20250801,2025-08-01,2025,3,Q3-2025,8,August,Aug,31,1,5,Friday,0,,0,FY2026
20250802,2025-08-02,2025,3,Q3-2025,8,August,Aug,31,2,6,Saturday,1,,0,FY2026
20250803,2025-08-03,2025,3,Q3-2025,8,August,Aug,31,3,7,Sunday,1,,0,FY2026
20250804,2025-08-04,2025,3,Q3-2025,8,August,Aug,32,4,1,Monday,0,,0,FY2026
20250805,2025-08-05,2025,3,Q3-2025,8,August,Aug,32,5,2,Tuesday,0,,0,FY2026
20250806,2025-08-06,2025,3,Q3-2025,8,August,Aug,32,6,3,Wednesday,0,,0,FY2026
20250807,2025-08-07,2025,3,Q3-2025,8,August,Aug,32,7,4,Thursday,0,,0,FY2026
20250808,2025-08-08,2025,3,Q3-2025,8,August,Aug,32,8,5,Friday,0,,0,FY2026
20250809,2025-08-09,2025,3,Q3-2025,8,August,Aug,32,9,6,Saturday,1,,0,FY2026
20250810,2025-08-10,2025,3,Q3-2025,8,August,Aug,32,10,7,Sunday,1,,0,FY2026
20250811,2025-08-11,2025,3,Q3-2025,8,August,Aug,33,11,1,Monday,0,,0,FY2026
20250812,2025-08-12,2025,3,Q3-2025,8,August,Aug,33,12,2,Tuesday,0,,0,FY2026
20250813,2025-08-13,2025,3,Q3-2025,8,August,Aug,33,13,3,Wednesday,0,,0,FY2026
20250814,2025-08-14,2025,3,Q3-2025,8,August,Aug,33,14,4,Thursday,0,,0,FY2026
20250815,2025-08-15,2025,3,Q3-2025,8,August,Aug,33,15,5,Friday,0,,0,FY2026
20250816,2025-08-16,2025,3,Q3-2025,8,August,Aug,33,16,6,Saturday,1,,0,FY2026
20250817,2025-08-17,2025,3,Q3-2025,8,August,Aug,33,17,7,Sunday,1,,0,FY2026
20250818,2025-08-18,2025,3,Q3-2025,8,August,Aug,34,18,1,Monday,0,,0,FY2026
20250819,2025-08-19,2025,3,Q3-2025,8,August,Aug,34,19,2,Tuesday,0,,0,FY2026
20250820,2025-08-20,2025,3,Q3-2025,8,August,Aug,34,20,3,Wednesday,0,,0,FY2026
20250821,2025-08-21,2025,3,Q3-2025,8,August,Aug,34,21,4,Thursday,0,,0,FY2026
20250822,2025-08-22,2025,3,Q3-2025,8,August,Aug,34,22,5,Friday,0,,0,FY2026
20250823,2025-08-23,2025,3,Q3-2025,8,August,Aug,34,23,6,Saturday,1,,0,FY2026
20250824,2025-08-24,2025,3,Q3-2025,8,August,Aug,34,24,7,Sunday,1,,0,FY2026
20250825,2025-08-25,2025,3,Q3-2025,8,August,Aug,35,25,1,Monday,0,,0,FY2026
20250826,2025-08-26,2025,3,Q3-2025,8,August,Aug,35,26,2,Tuesday,0,,0,FY2026
20250827,2025-08-27,2025,3,Q3-2025,8,August,Aug,35,27,3,Wednesday,0,,0,FY2026
20250828,2025-08-28,2025,3,Q3-2025,8,August,Aug,35,28,4,Thursday,0,,0,FY2026
20250829,2025-08-29,2025,3,Q3-2025,8,August,Aug,35,29,5,Friday,0,,0,FY2026
20250830,2025-08-30,2025,3,Q3-2025,8,August,Aug,35,30,6,Saturday,1,,0,FY2026
20250831,2025-08-31,2025,3,Q3-2025,8,August,Aug,35,31,7,Sunday,1,,0,FY2026
20250901,2025-09-01,2025,3,Q3-2025,9,September,Sep,36,1,1,Monday,0,,0,FY2026
20250902,2025-09-02,2025,3,Q3-2025,9,September,Sep,36,2,2,Tuesday,0,,0,FY2026
20250903,2025-09-03,2025,3,Q3-2025,9,September,Sep,36,3,3,Wednesday,0,,0,FY2026
20250904,2025-09-04,2025,3,Q3-2025,9,September,Sep,36,4,4,Thursday,0,,0,FY2026
20250905,2025-09-05,2025,3,Q3-2025,9,September,Sep,36,5,5,Friday,0,,0,FY2026
20250906,2025-09-06,2025,3,Q3-2025,9,September,Sep,36,6,6,Saturday,1,,0,FY2026
20250907,2025-09-07,2025,3,Q3-2025,9,September,Sep,36,7,7,Sunday,1,,0,FY2026
20250908,2025-09-08,2025,3,Q3-2025,9,September,Sep,37,8,1,Monday,0,,0,FY2026
20250909,2025-09-09,2025,3,Q3-2025,9,September,Sep,37,9,2,Tuesday,0,,0,FY2026
20250910,2025-09-10,2025,3,Q3-2025,9,September,Sep,37,10,3,Wednesday,0,,0,FY2026
20250911,2025-09-11,2025,3,Q3-2025,9,September,Sep,37,11,4,Thursday,0,,0,FY2026
20250912,2025-09-12,2025,3,Q3-2025,9,September,Sep,37,12,5,Friday,0,,0,FY2026
20250913,2025-09-13,2025,3,Q3-2025,9,September,Sep,37,13,6,Saturday,1,,0,FY2026
20250914,2025-09-14,2025,3,Q3-2025,9,September,Sep,37,14,7,Sunday,1,,0,FY2026
20250915,2025-09-15,2025,3,Q3-2025,9,September,Sep,38,15,1,Monday,0,,0,FY2026
20250916,2025-09-16,2025,3,Q3-2025,9,September,Sep,38,16,2,Tuesday,0,,0,FY2026
20250917,2025-09-17,2025,3,Q3-2025,9,September,Sep,38,17,3,Wednesday,0,,0,FY2026
20250918,2025-09-18,2025,3,Q3-2025,9,September,Sep,38,18,4,Thursday,0,,0,FY2026
20250919,2025-09-19,2025,3,Q3-2025,9,September,Sep,38,19,5,Friday,0,,0,FY2026
20250920,2025-09-20,2025,3,Q3-2025,9,September,Sep,38,20,6,Saturday,1,,0,FY2026
20250921,2025-09-21,2025,3,Q3-2025,9,September,Sep,38,21,7,Sunday,1,,0,FY2026
20250922,2025-09-22,2025,3,Q3-2025,9,September,Sep,39,22,1,Monday,0,,0,FY2026
20250923,2025-09-23,2025,3,Q3-2025,9,September,Sep,39,23,2,Tuesday,0,,0,FY2026
20250924,2025-09-24,2025,3,Q3-2025,9,September,Sep,39,24,3,Wednesday,0,,0,FY2026
20250925,2025-09-25,2025,3,Q3-2025,9,September,Sep,39,25,4,Thursday,0,,0,FY2026
20250926,2025-09-26,2025,3,Q3-2025,9,September,Sep,39,26,5,Friday,0,,0,FY2026
20250927,2025-09-27,2025,3,Q3-2025,9,September,Sep,39,27,6,Saturday,1,,0,FY2026
20250928,2025-09-28,2025,3,Q3-2025,9,September,Sep,39,28,7,Sunday,1,,0,FY2026
20250929,2025-09-29,2025,3,Q3-2025,9,September,Sep,40,29,1,Monday,0,,0,FY2026
20250930,2025-09-30,2025,3,Q3-2025,9,September,Sep,40,30,2,Tuesday,0,,0,FY2026
20251001,2025-10-01,2025,4,Q4-2025,10,October,Oct,40,1,3,Wednesday,0,,0,FY2026
20251002,2025-10-02,2025,4,Q4-2025,10,October,Oct,40,2,4,Thursday,0,,0,FY2026
20251003,2025-10-03,2025,4,Q4-2025,10,October,Oct,40,3,5,Friday,0,,0,FY2026
20251004,2025-10-04,2025,4,Q4-2025,10,October,Oct,40,4,6,Saturday,1,,0,FY2026
20251005,2025-10-05,2025,4,Q4-2025,10,October,Oct,40,5,7,Sunday,1,,0,FY2026
20251006,2025-10-06,2025,4,Q4-2025,10,October,Oct,41,6,1,Monday,0,,0,FY2026
20251007,2025-10-07,2025,4,Q4-2025,10,October,Oct,41,7,2,Tuesday,0,,0,FY2026
20251008,2025-10-08,2025,4,Q4-2025,10,October,Oct,41,8,3,Wednesday,0,,0,FY2026
20251009,2025-10-09,2025,4,Q4-2025,10,October,Oct,41,9,4,Thursday,0,,0,FY2026
20251010,2025-10-10,2025,4,Q4-2025,10,October,Oct,41,10,5,Friday,0,,0,FY2026
20251011,2025-10-11,2025,4,Q4-2025,10,October,Oct,41,11,6,Saturday,1,,0,FY2026
20251012,2025-10-12,2025,4,Q4-2025,10,October,Oct,41,12,7,Sunday,1,,0,FY2026
20251013,2025-10-13,2025,4,Q4-2025,10,October,Oct,42,13,1,Monday,0,,0,FY2026
20251014,2025-10-14,2025,4,Q4-2025,10,October,Oct,42,14,2,Tuesday,0,,0,FY2026
20251015,2025-10-15,2025,4,Q4-2025,10,October,Oct,42,15,3,Wednesday,0,,0,FY2026
20251016,2025-10-16,2025,4,Q4-2025,10,October,Oct,42,16,4,Thursday,0,,0,FY2026
20251017,2025-10-17,2025,4,Q4-2025,10,October,Oct,42,17,5,Friday,0,,0,FY2026
20251018,2025-10-18,2025,4,Q4-2025,10,October,Oct,42,18,6,Saturday,1,,0,FY2026
20251019,2025-10-19,2025,4,Q4-2025,10,October,Oct,42,19,7,Sunday,1,,0,FY2026
20251020,2025-10-20,2025,4,Q4-2025,10,October,Oct,43,20,1,Monday,0,,0,FY2026
20251021,2025-10-21,2025,4,Q4-2025,10,October,Oct,43,21,2,Tuesday,0,,0,FY2026
20251022,2025-10-22,2025,4,Q4-2025,10,October,Oct,43,22,3,Wednesday,0,,0,FY2026
20251023,2025-10-23,2025,4,Q4-2025,10,October,Oct,43,23,4,Thursday,0,,0,FY2026
20251024,2025-10-24,2025,4,Q4-2025,10,October,Oct,43,24,5,Friday,0,,0,FY2026
20251025,2025-10-25,2025,4,Q4-2025,10,October,Oct,43,25,6,Saturday,1,,0,FY2026
20251026,2025-10-26,2025,4,Q4-2025,10,October,Oct,43,26,7,Sunday,1,,0,FY2026
20251027,2025-10-27,2025,4,Q4-2025,10,October,Oct,44,27,1,Monday,0,,0,FY2026
20251028,2025-10-28,2025,4,Q4-2025,10,October,Oct,44,28,2,Tuesday,0,,0,FY2026
20251029,2025-10-29,2025,4,Q4-2025,10,October,Oct,44,29,3,Wednesday,0,,0,FY2026
20251030,2025-10-30,2025,4,Q4-2025,10,October,Oct,44,30,4,Thursday,0,,0,FY2026
20251031,2025-10-31,2025,4,Q4-2025,10,October,Oct,44,31,5,Friday,0,,0,FY2026
20251101,2025-11-01,2025,4,Q4-2025,11,November,Nov,44,1,6,Saturday,1,,0,FY2026
20251102,2025-11-02,2025,4,Q4-2025,11,November,Nov,44,2,7,Sunday,1,,0,FY2026
20251103,2025-11-03,2025,4,Q4-2025,11,November,Nov,45,3,1,Monday,0,,0,FY2026
20251104,2025-11-04,2025,4,Q4-2025,11,November,Nov,45,4,2,Tuesday,0,,0,FY2026
20251105,2025-11-05,2025,4,Q4-2025,11,November,Nov,45,5,3,Wednesday,0,,0,FY2026
20251106,2025-11-06,2025,4,Q4-2025,11,November,Nov,45,6,4,Thursday,0,,0,FY2026
20251107,2025-11-07,2025,4,Q4-2025,11,November,Nov,45,7,5,Friday,0,,0,FY2026
20251108,2025-11-08,2025,4,Q4-2025,11,November,Nov,45,8,6,Saturday,1,,0,FY2026
20251109,2025-11-09,2025,4,Q4-2025,11,November,Nov,45,9,7,Sunday,1,,0,FY2026
20251110,2025-11-10,2025,4,Q4-2025,11,November,Nov,46,10,1,Monday,0,,0,FY2026
20251111,2025-11-11,2025,4,Q4-2025,11,November,Nov,46,11,2,Tuesday,0,,0,FY2026
20251112,2025-11-12,2025,4,Q4-2025,11,November,Nov,46,12,3,Wednesday,0,,0,FY2026
20251113,2025-11-13,2025,4,Q4-2025,11,November,Nov,46,13,4,Thursday,0,,0,FY2026
20251114,2025-11-14,2025,4,Q4-2025,11,November,Nov,46,14,5,Friday,0,,0,FY2026
20251115,2025-11-15,2025,4,Q4-2025,11,November,Nov,46,15,6,Saturday,1,,0,FY2026
20251116,2025-11-16,2025,4,Q4-2025,11,November,Nov,46,16,7,Sunday,1,,0,FY2026
20251117,2025-11-17,2025,4,Q4-2025,11,November,Nov,47,17,1,Monday,0,,0,FY2026
20251118,2025-11-18,2025,4,Q4-2025,11,November,Nov,47,18,2,Tuesday,0,,0,FY2026
20251119,2025-11-19,2025,4,Q4-2025,11,November,Nov,47,19,3,Wednesday,0,,0,FY2026
20251120,2025-11-20,2025,4,Q4-2025,11,November,Nov,47,20,4,Thursday,0,,0,FY2026
20251121,2025-11-21,2025,4,Q4-2025,11,November,Nov,47,21,5,Friday,0,,0,FY2026
20251122,2025-11-22,2025,4,Q4-2025,11,November,Nov,47,22,6,Saturday,1,,0,FY2026
20251123,2025-11-23,2025,4,Q4-2025,11,November,Nov,47,23,7,Sunday,1,,0,FY2026
20251124,2025-11-24,2025,4,Q4-2025,11,November,Nov,48,24,1,Monday,0,,0,FY2026
20251125,2025-11-25,2025,4,Q4-2025,11,November,Nov,48,25,2,Tuesday,0,,0,FY2026
20251126,2025-11-26,2025,4,Q4-2025,11,November,Nov,48,26,3,Wednesday,0,,0,FY2026
20251127,2025-11-27,2025,4,Q4-2025,11,November,Nov,48,27,4,Thursday,0,Thanksgiving,1,FY2026
20251128,2025-11-28,2025,4,Q4-2025,11,November,Nov,48,28,5,Friday,0,Black Friday,1,FY2026
20251129,2025-11-29,2025,4,Q4-2025,11,November,Nov,48,29,6,Saturday,1,,0,FY2026
20251130,2025-11-30,2025,4,Q4-2025,11,November,Nov,48,30,7,Sunday,1,,0,FY2026
20251201,2025-12-01,2025,4,Q4-2025,12,December,Dec,49,1,1,Monday,0,,0,FY2026
20251202,2025-12-02,2025,4,Q4-2025,12,December,Dec,49,2,2,Tuesday,0,,0,FY2026
20251203,2025-12-03,2025,4,Q4-2025,12,December,Dec,49,3,3,Wednesday,0,,0,FY2026
20251204,2025-12-04,2025,4,Q4-2025,12,December,Dec,49,4,4,Thursday,0,,0,FY2026
20251205,2025-12-05,2025,4,Q4-2025,12,December,Dec,49,5,5,Friday,0,,0,FY2026
